open,high,low,close
30253.96,30263.38,30253.95,30263.38
30263.37,30263.38,30251.83,30256.11
30256.11,30256.11,30228.63,30248.0
30247.99,30251.98,30230.8,30251.98
30251.97,30282.88,30251.97,30280.54
30280.54,30305.7,30267.32,30305.7
30305.69,30307.95,30295.24,30301.64
30301.64,30303.64,30278.86,30303.63
30303.64,30308.99,30290.55,30297.8
30297.79,30297.8,30270.92,30270.93
30270.93,30277.81,30260.0,30273.73
30273.73,30306.12,30267.89,30305.74
30305.75,30332.17,30305.74,30331.24
30331.25,30357.44,30329.95,30350.0
30350.0,30354.51,30337.63,30350.01
30350.01,30350.02,30330.28,30340.71
30340.72,30354.38,30340.0,30354.22
30354.23,30359.62,30343.93,30343.93
30343.94,30347.42,30297.11,30297.11
30297.11,30370.0,30297.11,30360.0
30360.0,30360.0,30336.89,30346.45
30346.46,30346.47,30335.63,30342.58
30342.58,30360.0,30342.58,30360.0
30360.0,30360.0,30321.53,30327.82
30327.81,30381.7,30321.83,30381.7
30381.7,30383.96,30360.0,30374.77
30374.77,30380.82,30357.18,30361.73
30361.73,30361.74,30351.61,30351.62
30351.62,30367.73,30351.61,30366.31
30366.31,30366.32,30326.78,30329.2
30329.19,30350.0,30320.33,30348.37
30348.37,30359.67,30333.64,30333.64
30333.65,30346.74,30333.32,30333.32
30333.32,30333.7,30315.78,30319.59
30319.58,30321.31,30312.53,30312.54
30312.54,30318.99,30300.0,30318.99
30318.99,30349.58,30318.98,30347.46
30347.45,30354.97,30330.01,30336.34
30336.34,30336.35,30320.83,30328.43
30328.43,30345.24,30328.43,30338.38
30338.38,30338.38,30300.0,30311.36
30311.36,30311.37,30278.57,30278.58
30278.57,30299.58,30273.76,30283.33
30283.32,30283.33,30257.35,30257.35
30257.35,30278.15,30254.29,30254.3
30254.29,30270.0,30235.3,30269.99
30270.0,30296.01,30260.05,30288.96
30288.95,30288.96,30276.41,30284.43
30284.42,30311.37,30281.19,30299.84
30299.84,30304.36,30274.93,30274.94
30274.93,30274.94,30218.06,30219.28
30219.27,30238.97,30215.02,30215.05
30215.05,30240.16,30201.0,30237.22
30237.23,30237.23,30221.34,30221.5
30223.51,30229.19,30188.82,30192.05
30192.04,30196.02,30186.63,30193.11
30193.11,30196.8,30193.08,30195.09
30195.08,30195.13,30185.93,30191.22
30191.22,30199.53,30189.38,30194.99
30195.0,30200.0,30190.4,30195.0
30194.99,30195.0,30190.4,30190.41
30190.4,30221.69,30189.14,30189.14
30189.14,30212.98,30183.08,30207.79
30207.78,30226.16,30207.78,30214.43
30214.43,30240.16,30214.42,30238.11
30238.11,30238.12,30216.48,30227.36
30227.35,30258.47,30215.2,30258.47
30258.47,30258.47,30232.24,30236.51
30236.51,30241.53,30230.0,30230.0
30230.0,30230.01,30198.77,30198.78
30198.78,30213.09,30185.31,30211.65
30211.66,30211.66,30201.4,30204.2
30204.2,30204.21,30191.45,30191.46
30191.45,30205.42,30185.68,30205.41
30205.42,30211.45,30193.52,30211.45
30211.45,30234.31,30208.31,30208.5
30208.5,30215.91,30194.91,30215.91
30215.9,30215.91,30193.95,30198.59
30198.58,30204.06,30190.45,30190.45
30190.46,30206.98,30190.45,30199.56
30199.56,30199.57,30187.97,30188.45
30188.45,30205.98,30188.45,30190.98
30190.99,30198.63,30185.45,30189.96
30189.95,30201.71,30189.95,30201.7
30201.7,30203.19,30192.25,30194.95
30194.94,30195.01,30194.94,30195.0
30195.0,30218.35,30182.75,30211.62
30211.62,30227.3,30211.62,30227.29
